Date,Store Number,City,Zip Code,County,Total Sales to Store (Dollars)
10/12/2016,4652,Davenport,52803,SCOTT,$2767.97
11/03/2016,5215,Le Claire,52753,SCOTT,$2027.06
12/06/2016,4517,Cedar Rapids,52402,LINN,$1706.55
12/12/2016,3721,Decorah,52101,WINNESHIEK,$196.14
11/07/2016,5260,Muscatine,52761,MUSCATINE,$623.84
12/29/2016,2515,Mason City,50401,CERRO GORD,$14738.52
11/15/2016,4660,Cedar Rapids,52403,LINN,$1243.08
10/07/2016,2628,Eldora,50627,HARDIN,$3470.52
10/18/2016,4684,Indianola,50125,WARREN,$2566.32
12/09/2016,4510,Malvern,51551,MILLS,$1798.90
11/29/2016,2605,Cedar Rapids,52402,LINN,$10485.73
11/14/2016,2538,Waterloo,50702,BLACK HAWK,$8764.55
11/21/2016,4166,Jesup,50648,BUCHANAN,$683.14
12/05/2016,4155,Marion,52302,LINN,$1935.18
10/10/2016,4698,Fairfield,52556,JEFFERSON,$823.94
10/21/2016,5314,Council Bluffs,51501,POTTAWATTA,$1353.63
11/16/2016,4135,Altoona,50009,POLK,$2084.01
10/31/2016,3676,Greene,50636,BUTLER,$572.54
12/22/2016,3670,Coralville,52241,JOHNSON,$5247.48
11/03/2016,3926,Iowa City,52240,JOHNSON,$3900.15
12/26/2016,5360,Davenport,52802,SCOTT,$7862.33
10/14/2016,4440,Council Bluffs,51503,POTTAWATTA,$1621.43
12/19/2016,3811,Keokuk,52632,LEE,$2923.74
10/19/2016,5083,Sioux City,51104,WOODBURY,$2030.06
10/26/2016,3447,Sioux City,51106,WOODBURY,$9617.52
12/27/2016,2506,Burlington,52601,DES MOINES,$29278.51
11/18/2016,5297,Webster City,50595,HAMILTON,$1296.49
11/23/2016,2648,West Des Moines,50265,POLK,$8170.10
12/01/2016,3670,Coralville,52241,JOHNSON,$12696.12
11/03/2016,5029,Davenport,52806,SCOTT,$4167.37
12/08/2016,2190,Des Moines,50314,POLK,$10092.18
10/18/2016,4502,Waterloo,50703,BLACK HAWK,$2081.47
12/05/2016,2539,Iowa Falls,50126,HARDIN,$9897.27
12/14/2016,3949,Pella,50219,MARION,$2306.10
12/15/2016,4205,Marshalltown,50158,MARSHALL,$3180.34
11/11/2016,4396,Reinbeck,50669,GRUNDY,$733.44
12/21/2016,5293,Arnolds Park,51331,DICKINSON,$2066.57
12/13/2016,4299,Central City,52214,LINN,$1408.36
10/11/2016,4167,Dubuque,52001,DUBUQUE,$19798.87
12/30/2016,4186,Des Moines,50321,POLK,$570.81
10/18/2016,5094,Cedar Rapids,52401,LINN,$3323.28
11/14/2016,5077,Council Bluffs,51501,POTTAWATTA,$6402.72
12/27/2016,2465,Dubuque,52003,DUBUQUE,$5934.61
12/16/2016,2445,Oakland,51560,POTTAWATTA,$1123.62
11/11/2016,5144,Ankeny,50021,POLK,$19860.69
12/16/2016,4385,New Virginia,50210,WARREN,$586.32
12/21/2016,4232,Moravia,52571,APPANOOSE,$1078.17
10/20/2016,2627,Des Moines,50310,POLK,$6353.07
11/29/2016,2552,Cedar Rapids,52404,LINN,$9068.29
11/16/2016,3626,Spencer,51301,CLAY,$5591.10
12/20/2016,4449,Urbandale,50322,POLK,$337.30
11/22/2016,4449,Urbandale,50322,POLK,$449.39
10/03/2016,5134,Charles City,50616,FLOYD,$1826.15
11/18/2016,4497,Alden,50006,HARDIN,$495.36
11/15/2016,2649,Dubuque,52001,DUBUQUE,$7830.38
11/17/2016,4001,Carroll,51401,CARROLL,$3142.86
12/13/2016,3650,Holstein,51025,IDA,$4231.11
12/28/2016,9911,Urbandale,50322,POLK,$770.90
10/24/2016,4019,Manchester,52057,DELAWARE,$3274.14
11/23/2016,2609,Ames,50010,STORY,$749.32
10/18/2016,5258,Dubuque,52001,DUBUQUE,$1285.37
11/21/2016,4995,Harlan,51537,SHELBY,$726.29
10/20/2016,2665,Waukee,50263,DALLAS,$4771.75
10/10/2016,4898,Burlington,52601,DES MOINES,$2075.61
10/03/2016,5102,Mount Vernon,52314,LINN,$5574.07
12/13/2016,4844,Iowa City,52240,JOHNSON,$379.56
12/15/2016,2652,Mason City,50401,CERRO GORD,$8088.83
11/23/2016,4829,Des Moines,50314,POLK,$9111.42
10/10/2016,3773,Cedar Rapids,52401,LINN,$12650.47
12/07/2016,4557,Traer,50675,TAMA,$458.63
11/04/2016,2636,Des Moines,50317,POLK,$1857.66
11/15/2016,3698,West Des Moines,50266,POLK,$135.00
10/06/2016,5034,Mason City,50401,CERRO GORD,$3824.24
10/11/2016,4641,Des Moines,50315,POLK,$688.84
10/24/2016,5299,Muscatine,52761,MUSCATINE,$923.72
11/07/2016,5336,,,,$1795.47
10/10/2016,4541,Delmar,52037,CLINTON,$398.63
11/16/2016,4575,Slater,50244,STORY,$1600.81
11/28/2016,3957,Edgewood,52042,CLAYTON,$660.64
12/09/2016,2523,Centerville,52544,APPANOOSE,$20.25
10/10/2016,2584,Fort Madison,52627,LEE,$4624.37
12/13/2016,4377,Des Moines,50313,POLK,$643.53
10/31/2016,5163,Mount Pleasant,52641,HENRY,$653.92
11/28/2016,5148,Holy Cross,52053,DUBUQUE,$1876.80
10/31/2016,4130,Keosauqua,52565,VAN BUREN,$1836.36
11/10/2016,5318,Des Moines,50317,POLK,$875.90
11/16/2016,4695,Altoona,50009,POLK,$1065.72
11/23/2016,3987,Algona,50511,KOSSUTH,$3465.85
10/04/2016,3769,Cedar Falls,50613,BLACK HAWK,$10391.10
12/26/2016,4769,Elma,50628,HOWARD,$2217.30
10/05/2016,5298,DeWitt,52742,CLINTON,$3641.52
11/16/2016,4655,Prairie City,50228,JASPER,$955.24
11/02/2016,2669,Corydon,50060,WAYNE,$480.72
11/16/2016,5003,Davenport,52804,SCOTT,$2089.62
11/11/2016,4743,Council Bluffs,51503,POTTAWATTA,$3179.82
11/30/2016,3621,Sheldon,51201,OBRIEN,$300.06
12/13/2016,2576,Storm Lake,50588,BUENA VIST,$6385.17
12/23/2016,3717,Sumner,50674,BREMER,$1959.89
11/28/2016,5128,Des Moines,50310,POLK,$3490.54
11/09/2016,5135,Huxley,50124,STORY,$2183.88
10/04/2016,5228,Anthon,51004,WOODBURY,$672.39
12/05/2016,2627,Des Moines,50310,POLK,$1969.97
10/04/2016,3628,Cedar Rapids,52402,LINN,$7466.79
11/23/2016,2614,Davenport,52807,SCOTT,$5026.65
10/18/2016,5111,Iowa City,52240,JOHNSON,$518.83
11/29/2016,5067,Storm Lake,50588,BUENA VIST,$2068.76
12/08/2016,5058,Urbandale,50323,POLK,$537.21
12/12/2016,4953,Lost Nation,52254,CLINTON,$903.15
12/21/2016,3943,Nevada,50201,STORY,$2163.20
12/07/2016,5268,Atkins,52206,BENTON,$278.24
10/11/2016,4176,Cedar Rapids,52405,LINN,$3045.52
12/02/2016,5223,,,,$1213.20
12/05/2016,4312,Council Bluffs,51501,POTTAWATTA,$9799.61
12/06/2016,2448,Indianola,50125,WARREN,$3212.78
12/27/2016,3989,Cherokee,51012,CHEROKEE,$2532.48
11/01/2016,2529,Cedar Rapids,52405,LINN,$4653.32
11/14/2016,4485,Sanborn,51248,OBRIEN,$458.57
10/04/2016,4334,Dubuque,52001,DUBUQUE,$1365.80
12/14/2016,4269,Tipton,52772,CEDAR,$3399.86
11/14/2016,4303,Mediapolis,52637,DES MOINES,$1249.36
12/22/2016,2663,Urbandale,50322,POLK,$6001.84
12/21/2016,2549,Indianola,50125,WARREN,$0.00
12/28/2016,4132,Camanche,52730,CLINTON,$3648.08
10/24/2016,4143,Lawler,52154,CHICKASAW,$2387.47
10/14/2016,4103,Ames,50010,STORY,$2962.03
12/12/2016,4991,Elkader,52043,CLAYTON,$2078.94
10/31/2016,4585,Farley,52046,DUBUQUE,$805.58
11/02/2016,2594,Sioux City,51106,WOODBURY,$11831.45
12/28/2016,2637,Davenport,52804,SCOTT,$14010.91
11/02/2016,4846,Onawa,51040,MONONA,$2998.38
12/01/2016,2663,Urbandale,50322,POLK,$20518.94
11/10/2016,5079,Denison,51442,CRAWFORD,$863.23
12/23/2016,4818,Decorah,52101,WINNESHIEK,$1565.65
12/05/2016,3563,Muscatine,52761,MUSCATINE,$5748.78
11/07/2016,4869,Guttenberg,52052,CLAYTON,$649.56
11/08/2016,3896,Iowa City,52240,JOHNSON,$2334.34
12/08/2016,4733,Urbandale,50322,POLK,$2105.70
11/16/2016,4025,Belle Plaine,52208,BENTON,$1610.21
11/07/2016,4062,Des Moines,50314,POLK,$3484.75
11/28/2016,4673,West Point,52656,LEE,$2250.51
10/13/2016,5255,West Des Moines,50266,POLK,$1370.64
12/12/2016,4669,Des Moines,50312,POLK,$603.78
10/19/2016,4775,Dakota City,50529,HUMBOLDT,$272.38
11/23/2016,5172,Cedar Rapids,52404,LINN,$3119.90
10/25/2016,4411,De Soto,50069,DALLAS,$344.07
11/07/2016,2191,Keokuk,52632,LEE,$11074.36
10/28/2016,2655,Clarinda,51632,PAGE,$1297.70
12/19/2016,4021,Fairfield,52556,JEFFERSON,$2305.86
10/27/2016,4500,North Liberty,52317,JOHNSON,$1298.69
10/27/2016,4185,Grinnell,50112,POWESHIEK,$2225.17
10/12/2016,4817,Knoxville,50138,MARION,$1523.04
11/30/2016,4774,Estherville,51334,EMMET,$790.82
12/12/2016,2506,Burlington,52601,DES MOINES,$26849.01
12/14/2016,4356,Nevada,50201,STORY,$791.85
11/04/2016,5287,Clarion,50525,WRIGHT,$1582.92
10/06/2016,4980,Washburn,50702,Black Hawk,$1371.02
10/03/2016,3934,Maquoketa,52060,JACKSON,$4901.76
10/14/2016,2626,Des Moines,50311,POLK,$10301.87
11/08/2016,4490,Cedar Rapids,52404,LINN,$498.66
11/28/2016,4000,Woodbine,51579,HARRISON,$907.23
12/07/2016,4975,Sioux City,51104,WOODBURY,$1090.50
12/12/2016,4859,Burlington,52601,DES MOINES,$1786.55
10/11/2016,4622,Des Moines,50320,POLK,$980.24
12/05/2016,4562,Mechanicsville,52306,CEDAR,$1905.48
11/18/2016,5210,Clarinda,51632,PAGE,$8339.11
12/30/2016,4848,Winterset,50273,MADISON,$1388.79
12/23/2016,4466,Fayette,52142,FAYETTE,$1646.04
10/14/2016,9910,Norwalk,50211,WARREN,$108.00
12/02/2016,4110,Parkersburg,50665,BUTLER,$4090.74
12/22/2016,4505,Johnston,50131,POLK,$2155.68
11/22/2016,4837,Iowa City,52240,JOHNSON,$4293.55
10/27/2016,5129,Des Moines,50321,POLK,$5846.16
12/06/2016,2527,Des Moines,50315,POLK,$7413.98
10/17/2016,2578,Charles City,50616,FLOYD,$7903.04
10/28/2016,3756,Manning,51455,CARROLL,$343.50
12/26/2016,4169,Des Moines,50317,POLK,$1638.13
11/16/2016,4013,Tipton,52772,CEDAR,$2863.68
10/07/2016,4602,Pacific Junction,51561,MILLS,$4099.90
12/12/2016,4749,Davenport,52804,SCOTT,$1870.41
11/02/2016,4630,Davenport,52803,SCOTT,$2016.18
12/14/2016,5257,Ottumwa,52501,WAPELLO,$6903.48
10/07/2016,3816,Red Oak,51566,MONTGOMERY,$2179.03
11/03/2016,4803,Des Moines,50313,POLK,$1104.72
11/07/2016,4908,Elkader,52043,CLAYTON,$1804.28
12/14/2016,4565,Sioux City,51106,WOODBURY,$3870.48
10/06/2016,4119,Cedar Falls,50613,BLACK HAWK,$1766.99
12/16/2016,4268,Algona,50511,KOSSUTH,$1343.16
10/26/2016,4436,Ames,50010,STORY,$2117.86
11/02/2016,3869,Coralville,52241,JOHNSON,$6853.76
10/05/2016,5104,Arnold's Park,51331,Dickinson,$1488.93
12/27/2016,5159,Rockwell City,50579,CALHOUN,$1184.23
12/02/2016,4547,Hampton,50441,FRANKLIN,$1084.05
10/04/2016,5313,Des Moines,50315,POLK,$3338.24
12/16/2016,3880,Council Bluffs,51503,POTTAWATTA,$5338.22
12/26/2016,5309,Des Moines,50314,POLK,$540.87
10/05/2016,2616,Clinton,52732,CLINTON,$19365.02
12/05/2016,4970,West Liberty,52776,MUSCATINE,$974.32
10/03/2016,4856,Lisbon,52253,LINN,$3570.23
11/16/2016,2603,Bettendorf,52722,SCOTT,$16740.27
12/29/2016,3995,Cedar Falls,50613,BLACK HAWK,$4161.87
10/19/2016,4195,Toledo,52342,TAMA,$2091.18
10/21/2016,5187,Ames,50010,STORY,$2960.71
11/17/2016,4366,Tiffin,52340,JOHNSON,$624.88
10/17/2016,4343,Des Moines,50313,POLK,$2378.26
11/02/2016,4527,Gilmore City,50541,HUMBOLDT,$716.75
11/18/2016,4608,Council Bluffs,51503,POTTAWATTA,$974.31
11/07/2016,4580,Washington,52353,WASHINGTON,$1089.78
11/14/2016,2641,Council Bluffs,51501,POTTAWATTA,$4821.28
10/24/2016,2528,Des Moines,50315,POLK,$6970.37
12/05/2016,2661,Sheldon,51201,OBRIEN,$6417.00
10/03/2016,4600,Des Moines,50317,POLK,$547.02
10/27/2016,4320,Perry,50220,Boone,$2713.86
11/21/2016,4189,Manchester,52057,DELAWARE,$2286.88
11/23/2016,5238,Fort Dodge,50501,WEBSTER,$2036.74
12/07/2016,4272,Estherville,51334,EMMET,$435.28
11/28/2016,3859,Independence,50644,BUCHANAN,$4447.62
12/16/2016,5322,Avoca,51521,POTTAWATTA,$384.97
10/25/2016,4489,Cedar Rapids,52405,LINN,$0.00
11/10/2016,4158,Carroll,51401,CARROLL,$2468.39
11/18/2016,4474,Council Bluffs,51501,POTTAWATTA,$1506.89
12/02/2016,5245,Des Moines,50315,POLK,$1277.07
12/28/2016,5200,Robins,52328,LINN,$361.69
11/02/2016,4135,Altoona,50009,POLK,$4067.24
12/27/2016,3666,Cedar Rapids,52404,LINN,$11969.24
12/05/2016,4829,Des Moines,50314,POLK,$22799.18
10/11/2016,4068,West Des Moines,50265,POLK,$905.28
12/19/2016,3740,Waterloo,50702,BLACK HAWK,$4710.41
10/03/2016,3162,Muscatine,52761,MUSCATINE,$1803.51
10/10/2016,2591,Atlantic,50022,CASS,$6219.65
10/19/2016,5298,DeWitt,52742,CLINTON,$1852.68
12/22/2016,4068,West Des Moines,50265,POLK,$973.75
12/14/2016,5267,Fort Dodge,50501,WEBSTER,$770.70
11/15/2016,3896,Iowa City,52240,JOHNSON,$2040.61
10/20/2016,2648,West Des Moines,50265,POLK,$19890.19
11/01/2016,2636,Des Moines,50317,POLK,$6712.49
11/01/2016,2666,Ankeny,50023,Polk,$16436.41
12/12/2016,4303,Mediapolis,52637,DES MOINES,$1257.62
12/15/2016,4539,Scranton,51462,GREENE,$630.17
12/19/2016,5198,Davenport,52803,SCOTT,$4996.65
10/26/2016,3789,Oskaloosa,52577,MAHASKA,$2244.00
10/27/2016,4196,Davenport,52806,SCOTT,$1470.91
10/25/2016,3495,Monticello,52310,JONES,$3291.56
12/21/2016,5323,Gladbrook,50635,TAMA,$850.19
10/11/2016,3980,Iowa City,52246,JOHNSON,$7091.34
11/03/2016,4371,West Des Moines,50265,POLK,$2218.20
12/21/2016,5154,Lake Park,51347,DICKINSON,$998.16
10/12/2016,4239,Spirit Lake,51360,DICKINSON,$1069.63
11/22/2016,2285,Iowa City,52240,JOHNSON,$12352.70
12/16/2016,2518,Red Oak,51566,MONTGOMERY,$5364.19
11/01/2016,4077,Waterloo,50703,BLACK HAWK,$1505.67
11/11/2016,4631,Cedar Falls,50613,BLACK HAWK,$1182.39
12/20/2016,2285,Iowa City,52240,JOHNSON,$12638.32
12/30/2016,4419,Lamoni,50140,DECATUR,$629.05
11/02/2016,3626,Spencer,51301,CLAY,$14930.91
11/30/2016,3417,Marengo,52301,IOWA,$1493.13
11/10/2016,4665,Ankeny,50021,POLK,$1635.84
10/13/2016,9911,Urbandale,50322,POLK,$462.60
10/17/2016,2660,Sioux Center,51250,SIOUX,$4378.07
12/23/2016,4010,Glenwood,51534,MILLS,$1605.48
10/11/2016,5193,Lohrville,51453,CALHOUN,$1362.24
11/29/2016,4448,Urbandale,50322,POLK,$841.72
12/23/2016,2553,Creston,50801,UNION,$11161.03
11/15/2016,4490,Cedar Rapids,52404,LINN,$423.32
10/03/2016,4231,Le Mars,51031,PLYMOUTH,$1567.92
10/19/2016,4703,Sioux City,51101,WOODBURY,$2180.13
12/26/2016,5100,Davenport,52802,SCOTT,$1105.32
10/27/2016,4137,Waukee,50263,DALLAS,$882.59
10/24/2016,2651,Waverly,50677,BREMER,$7114.60
11/11/2016,3584,Oelwein,50662,FAYETTE,$4182.55
11/23/2016,2522,Spirit Lake,51360,DICKINSON,$5774.98
10/04/2016,4610,Fonda,50540,POCAHONTAS,$1445.82
11/17/2016,3762,Windsor Heights,50322,Polk,$1632.03
10/07/2016,4369,Norwalk,50211,WARREN,$792.77
11/07/2016,4891,Sibley,51249,OSCEOLA,$2701.45
11/18/2016,5309,Des Moines,50314,POLK,$969.50
11/14/2016,2506,Burlington,52601,DES MOINES,$21101.15
11/03/2016,2517,Newton,50208,JASPER,$10070.05
10/26/2016,2606,Humboldt,50548,HUMBOLDT,$5544.87
12/29/2016,4344,Grimes,50111,POLK,$4921.41
10/12/2016,5225,North Liberty,52317,JOHNSON,$1035.97
10/24/2016,2555,Keokuk,52632,LEE,$8574.45
12/01/2016,4345,Grinnell,50112,POWESHIEK,$2607.10
12/07/2016,4676,Sioux City,51101,WOODBURY,$1386.75
12/14/2016,5009,Coralville,52241,JOHNSON,$1075.13
10/11/2016,4536,Dubuque,52003,DUBUQUE,$785.27
10/11/2016,4408,Boone,50036,BOONE,$880.24
10/20/2016,4829,Des Moines,50314,POLK,$30622.85
10/04/2016,5124,Johnston,50131,POLK,$5397.24
10/12/2016,2190,Des Moines,50314,POLK,$1989.99
10/31/2016,5087,Logan,51546,HARRISON,$410.50
11/10/2016,3888,Grinnell,50112,POWESHIEK,$3341.60
12/08/2016,4969,Clear Lake,50428,Cerro Gord,$12573.11
10/25/2016,4496,Cedar Rapids,52402,LINN,$1031.93
12/05/2016,2648,West Des Moines,50265,POLK,$5357.92
10/06/2016,5253,Center Point,52213,LINN,$325.97
10/13/2016,5125,Des Moines,50316,POLK,$7107.48
11/09/2016,4674,Ames,50010,STORY,$933.92
10/31/2016,5236,Anamosa,52205,JONES,$4631.72
11/04/2016,4973,West Union,52175,FAYETTE,$1657.87
12/22/2016,4345,Grinnell,50112,POWESHIEK,$2640.49
11/02/2016,4575,Slater,50244,STORY,$1065.32
11/29/2016,5211,Johnston,50131,POLK,$379.87
10/25/2016,5179,Baxter,50028,JASPER,$530.88
12/02/2016,2628,Eldora,50627,HARDIN,$4873.75
12/26/2016,5164,Council Bluffs,51501,POTTAWATTA,$2918.76
10/27/2016,4802,Des Moines,50310,POLK,$2482.08
11/16/2016,2669,Corydon,50060,WAYNE,$2214.57
11/02/2016,5003,Davenport,52804,SCOTT,$1963.77
12/23/2016,4291,Creston,50801,UNION,$2972.43
10/13/2016,4873,Granger,50109,DALLAS,$693.51
12/12/2016,2641,Council Bluffs,51501,POTTAWATTA,$4152.65
11/03/2016,3756,Manning,51455,CARROLL,$2030.15
10/17/2016,4307,Dunlap,712-2,Harrison,$1391.27
10/26/2016,3866,Ames,50010,STORY,$2984.58
10/03/2016,5082,Atlantic,50022,CASS,$1037.28
12/28/2016,5265,Moravia,52571,APPANOOSE,$747.13
10/28/2016,4183,Decorah,52101,WINNESHIEK,$4976.06
12/21/2016,5305,Cedar Rapids,52404,LINN,$1627.68
10/11/2016,2509,Cedar Rapids,52404,LINN,$6646.65
12/09/2016,5051,Des Moines,50309,POLK,$1902.63
11/03/2016,2130,Waterloo,50703,BLACK HAWK,$12848.40
10/25/2016,5294,Waterloo,50703,BLACK HAWK,$494.48
11/07/2016,3688,Fredericksburg,50630,CHICKASAW,$668.89
11/09/2016,2853,Ames,50014,STORY,$961.75
12/08/2016,5162,Urbandale,50322,POLK,$2404.13
10/17/2016,4434,Rock Rapids,51246,LYON,$1430.73
12/07/2016,2565,Spencer,51301,CLAY,$21556.83
11/30/2016,3524,Ames,50010,STORY,$11144.70
12/29/2016,4997,Des Moines,50309,POLK,$4233.62
12/07/2016,3726,Ottumwa,52501,WAPELLO,$4056.00
10/07/2016,4016,Conrad,50621,GRUNDY,$924.82
12/27/2016,5097,Cedar Rapids,52403,LINN,$791.71
10/25/2016,2619,West Des Moines,50266,POLK,$20675.81
11/21/2016,5249,Davenport,52803,SCOTT,$4439.76
10/25/2016,3855,Storm Lake,50588,BUENA VIST,$1604.01
10/21/2016,2626,Des Moines,50311,POLK,$10226.64
11/23/2016,3443,Council Bluffs,51503,POTTAWATTA,$4015.46
12/23/2016,2656,Corning,51632,Clayton,$1916.02
12/27/2016,4648,Waterloo,50703,BLACK HAWK,$6061.77
11/22/2016,2248,Des Moines,50312,POLK,$5093.72
12/27/2016,5101,Waterloo,50701,BLACK HAWK,$3293.01
11/10/2016,4807,Williamsburg,52361,IOWA,$2518.96
11/16/2016,2594,Sioux City,51106,WOODBURY,$25873.12
10/17/2016,3833,Atlantic,50022,CASS,$2210.87
12/12/2016,5077,Council Bluffs,51501,POTTAWATTA,$6140.70
12/20/2016,2248,Des Moines,50312,POLK,$8043.17
11/18/2016,4782,Lamoni,50140,DECATUR,$1842.24
11/02/2016,4025,Belle Plaine,52208,BENTON,$1240.88
10/11/2016,2605,Cedar Rapids,52402,LINN,$10416.81
10/24/2016,4114,Atlantic,50022,CASS,$1366.73
10/06/2016,5303,Marshalltown,50158,MARSHALL,$768.21
11/11/2016,4092,Norwalk,50211,WARREN,$1990.92
12/05/2016,5070,Wilton,52778,MUSCATINE,$479.90
10/03/2016,3790,Mt Pleasant,52641,Henry,$5655.80
11/23/2016,4015,Ames,50010,STORY,$4085.28
11/23/2016,4452,Sioux City,51105,WOODBURY,$865.72
11/07/2016,3705,Rock Rapids,51246,LYON,$2228.85
12/27/2016,3993,Waterloo,50701,BLACK HAWK,$5643.66
10/27/2016,4190,Jefferson,50129,GREENE,$1293.88
11/07/2016,4904,Larchwood,51241,LYON,$1495.00
12/15/2016,4084,Ankeny,50023,Polk,$3583.37
11/29/2016,4728,Iowa City,52240,JOHNSON,$2172.74
12/27/2016,2572,Cedar Falls,50613,BLACK HAWK,$11967.47
11/21/2016,5081,Atlantic,50022,CASS,$1020.29
11/17/2016,4368,Johnston,50131,POLK,$802.02
11/28/2016,5226,Davenport,52802,SCOTT,$1846.10
10/18/2016,3944,Dubuque,52002,DUBUQUE,$2931.72
11/17/2016,4932,Cedar Falls,50613,BLACK HAWK,$4404.34
11/21/2016,4892,Davenport,52802,SCOTT,$1147.87
10/19/2016,2616,Clinton,52732,CLINTON,$19029.42
11/08/2016,2649,Dubuque,52001,DUBUQUE,$6617.90
11/30/2016,2562,Fort Dodge,50501,WEBSTER,$5697.30
10/21/2016,4103,Ames,50010,STORY,$1418.43
10/11/2016,3932,Mapleton,51034,MONONA,$2854.61
10/17/2016,4619,Fort Madison,52627,LEE,$2774.59
12/05/2016,4909,Rock Valley,51247,SIOUX,$1079.32
12/06/2016,4664,Boone,50036,BOONE,$804.18
11/07/2016,3065,Montezuma,50171,POWESHIEK,$1058.37
11/21/2016,4397,Ankeny,50021,POLK,$221.03
11/30/2016,2556,Estherville,51334,EMMET,$6421.23
11/02/2016,4013,Tipton,52772,CEDAR,$1882.86
12/06/2016,5219,Iowa City,52240,JOHNSON,$2469.61
12/30/2016,3648,Fairbank,50629,BUCHANAN,$1411.57
10/27/2016,4617,Des Moines,50317,POLK,$1614.92
12/21/2016,3901,Fort Dodge,50501,WEBSTER,$3508.46
11/16/2016,4630,Davenport,52803,SCOTT,$2096.28
10/12/2016,2851,Fort Dodge,50501,WEBSTER,$470.58
11/16/2016,3869,Coralville,52241,JOHNSON,$7219.88
10/14/2016,5187,Ames,50010,STORY,$4849.73
10/31/2016,2538,Waterloo,50702,BLACK HAWK,$10244.66
10/21/2016,4250,Eldora,50627,HARDIN,$1959.03
12/23/2016,4651,Jewell,50130,HAMILTON,$661.77
12/16/2016,4415,Ackley,50601,HARDIN,$379.20
12/12/2016,4485,Sanborn,51248,OBRIEN,$364.36
12/29/2016,4351,Clear Lake,50248,Cerro Gord,$1097.08
11/02/2016,2603,Bettendorf,52722,SCOTT,$18262.20
10/24/2016,4098,Washington,52353,WASHINGTON,$1257.18
12/15/2016,4756,Marshalltown,50158,MARSHALL,$798.11
11/28/2016,2633,Des Moines,50320,POLK,$20825.02
12/21/2016,5005,Laurens,50554,POCAHONTAS,$1311.58
10/17/2016,4166,Jesup,50648,BUCHANAN,$581.19
10/28/2016,4675,Ames,50010,STORY,$364.90
12/23/2016,4172,Alden,50006,HARDIN,$1225.31
10/27/2016,4940,Cambridge,50046,Polk,$307.51
11/02/2016,4433,Pleasant Hill,50317,Polk,$217.45
11/17/2016,4519,West Des Moines,50266,POLK,$682.76
12/19/2016,4092,Norwalk,50211,WARREN,$3374.96
11/09/2016,3013,Bloomfield,52537,DAVIS,$2701.13
11/23/2016,4921,Cedar Rapids,52404,LINN,$981.99
12/29/2016,5099,Ankeny,50023,Polk,$854.25
12/21/2016,3942,Toledo,52342,TAMA,$4565.24
12/13/2016,4853,Johnston,50131,POLK,$139.56
11/30/2016,2523,Centerville,52544,APPANOOSE,$4948.03
10/11/2016,5024,Cedar Rapids,52404,LINN,$1013.28
10/31/2016,4067,Wellman,52356,Wapello,$14.99
12/07/2016,2806,Clinton,52732,CLINTON,$4361.18
12/29/2016,4718,West Des Moines,50266,POLK,$968.82
11/07/2016,4148,Independence,50644,BUCHANAN,$1788.35
11/09/2016,4129,Ames,50010,STORY,$7850.28
10/04/2016,2413,Dubuque,52001,DUBUQUE,$11935.07
12/20/2016,4504,Indianola,50125,WARREN,$1016.70
11/10/2016,4406,Ankeny,50023,Polk,$276.49
12/28/2016,5253,Center Point,52213,LINN,$424.74
10/11/2016,5067,Storm Lake,50588,BUENA VIST,$1926.85
11/01/2016,3691,Urbandale,50322,POLK,$5999.52
11/21/2016,2544,Marshalltown,50158,MARSHALL,$2733.97
12/16/2016,3963,Council Bluffs,51501,POTTAWATTA,$3726.79
12/19/2016,4153,Evansdale,50707,BLACK HAWK,$2068.26
10/21/2016,4762,Fort Atkinson,52144,WINNESHIEK,$0.00
10/24/2016,5309,Des Moines,50314,POLK,$880.12
10/24/2016,5022,West Des Moines,50265,POLK,$453.11
10/07/2016,4110,Parkersburg,50665,BUTLER,$1933.02
10/03/2016,5153,Inwood,51240,LYON,$483.74
10/13/2016,5034,Mason City,50401,CERRO GORD,$3403.32
10/17/2016,3477,Council Bluffs,51501,POTTAWATTA,$9678.66
11/01/2016,3625,Ankeny,50021,POLK,$18643.35
10/10/2016,4633,Carter Lake,51510,POTTAWATTA,$817.51
11/01/2016,2624,Dubuque,52002,DUBUQUE,$9795.11
10/10/2016,5271,Winthrop,50682,BUCHANAN,$823.71
11/30/2016,2625,Davenport,52804,SCOTT,$17327.63
12/14/2016,4921,Cedar Rapids,52404,LINN,$407.16
10/12/2016,5222,Cedar Rapids,52402,LINN,$4606.14
12/30/2016,4118,Lake View,51450,SAC,$0.00
11/09/2016,4582,Spirit Lake,51360,DICKINSON,$3313.82
11/29/2016,4176,Cedar Rapids,52405,LINN,$1839.13
10/26/2016,5301,Ottumwa,52501,WAPELLO,$899.24
12/21/2016,2669,Corydon,50060,WAYNE,$895.41
10/17/2016,4995,Harlan,51537,SHELBY,$563.81
11/01/2016,4685,Dubuque,52001,DUBUQUE,$1601.12
11/18/2016,5287,Clarion,50525,WRIGHT,$1413.54
10/28/2016,3813,Mount Ayr,50854,RINGGOLD,$860.44
10/26/2016,2500,Ames,50010,STORY,$20839.96
11/29/2016,4641,Des Moines,50315,POLK,$734.10
11/28/2016,5315,Sigourney,52591,KEOKUK,$1432.25
11/04/2016,5210,Clarinda,51632,PAGE,$5868.70
12/08/2016,4661,Grimes,50111,POLK,$369.71
